pairkey,map,min,p1,mean,p99,max
IMG_210204_095423_0078_,structure_tensor,0.0,4.785573937127197e-09,0.18450327217578888,0.9999923557043076,1.0
IMG_210204_095423_0078_,morph_gradient,0.0,0.0235294122248888,0.16720539331436157,0.41960784792900085,0.8941176533699036
IMG_210204_095425_0079_,S_fused,0.016097214072942734,0.08466827683150768,0.31494462490081787,0.6430976837873459,0.8386359214782715
IMG_210204_095425_0079_,NDVI,4.76837158203125e-07,9.5367431640625e-07,0.3272424340248108,0.9999923706054688,0.9999995231628418
IMG_210204_095425_0079_,GNDVI,4.76837158203125e-07,7.748603820800781e-07,0.298637330532074,0.993554949760437,0.9999995231628418
IMG_210204_095425_0079_,NDRE,4.76837158203125e-07,9.5367431640625e-07,0.36841410398483276,0.9946416169404984,0.9999995231628418
IMG_210204_095425_0079_,BRVI,0.0,0.0,0.8776123523712158,1.0,1.0
IMG_210204_095425_0079_,LR,0.0,0.0,0.02393987961113453,0.35973088443279266,0.6931471824645996
IMG_210204_095425_0079_,sobel,0.0,0.0017359996272716671,0.09580617398023605,0.336744099855423,0.9999997019767761
IMG_210204_095425_0079_,log,0.0,0.0008403472602367401,0.08323553204536438,0.3198242485523224,0.9999999403953552
IMG_210204_095425_0079_,structure_tensor,0.0,1.006081724597152e-07,0.2013174593448639,0.9999858736991882,1.0
IMG_210204_095425_0079_,morph_gradient,0.0,0.019607843831181526,0.1773466020822525,0.4313725531101227,0.9176470637321472
IMG_210204_095427_0080_,S_fused,0.04077402129769325,0.18061072751879692,0.44474002718925476,0.7291785180568695,0.8611167669296265
IMG_210204_095427_0080_,NDVI,5.364418029785156e-07,0.35342220216989517,0.6230912208557129,0.9999991655349731,0.9999995231628418
IMG_210204_095427_0080_,GNDVI,5.960464477539062e-07,0.2855386883020401,0.6016786694526672,0.9999798089265823,0.9999995231628418
IMG_210204_095427_0080_,NDRE,4.76837158203125e-07,0.27533404529094696,0.7674157023429871,0.9996927678585052,0.9999995231628418
IMG_210204_095427_0080_,BRVI,0.0,0.0,0.9037386775016785,1.0,1.0
IMG_210204_095427_0080_,LR,0.0,0.0,0.2008175253868103,0.6686243116855621,0.6931471824645996
IMG_210204_095427_0080_,sobel,0.0,0.0036191086401231587,0.1137714833021164,0.40469900518655777,0.9999996423721313
IMG_210204_095427_0080_,log,0.0,0.0010565363918431103,0.09147226810455322,0.355194553732872,0.9999998807907104
IMG_210204_095427_0080_,structure_tensor,0.0,1.8466067075451065e-07,0.18900372087955475,0.9999978542327881,1.0
IMG_210204_095427_0080_,morph_gradient,0.0,0.0235294122248888,0.16564582288265228,0.40392157435417175,0.843137264251709
IMG_210204_095429_0081_,S_fused,0.05560465529561043,0.10243670269846916,0.32381606101989746,0.647073432803154,0.8370914459228516
IMG_210204_095429_0081_,NDVI,9.238719940185547e-07,0.012829482555389404,0.32756710052490234,0.9999300986528397,0.9999995231628418
IMG_210204_095429_0081_,GNDVI,9.238719940185547e-07,0.012399405241012573,0.2924575209617615,0.9874772429466248,0.9999995231628418
IMG_210204_095429_0081_,NDRE,6.854534149169922e-07,0.03782046586275101,0.47036224603652954,0.997025191783905,0.9999995231628418
IMG_210204_095429_0081_,BRVI,0.0,0.0,0.8901571035385132,1.0,1.0
IMG_210204_095429_0081_,LR,0.0,0.0,0.018968502059578896,0.32351041585206985,0.6931471824645996
IMG_210204_095429_0081_,sobel,0.0,0.004316918319091201,0.10320857912302017,0.3723297342658043,0.9999997019767761
IMG_210204_095429_0081_,log,0.0,0.001140107779065147,0.09263792634010315,0.36432354152202606,0.9999998807907104
IMG_210204_095429_0081_,structure_tensor,0.0,2.0763927910394386e-08,0.18164551258087158,0.9999901205301285,1.0
IMG_210204_095429_0081_,morph_gradient,0.0,0.027450980618596077,0.16565898060798645,0.40784314274787903,0.8784313797950745
IMG_210204_095431_0082_,S_fused,0.025248322635889053,0.11390351690351963,0.29840752482414246,0.6265046745538712,0.8055171966552734
IMG_210204_095431_0082_,NDVI,4.76837158203125e-07,0.005437299609184265,0.276742547750473,0.9998468160629272,0.9999995231628418
IMG_210204_095431_0082_,GNDVI,4.76837158203125e-07,0.007070161402225494,0.24804291129112244,0.9797489494085312,0.9999991655349731
IMG_210204_095431_0082_,NDRE,5.066394805908203e-07,0.016944266855716705,0.4054366648197174,0.9992142021656036,0.9999995231628418
IMG_210204_095431_0082_,BRVI,0.0,0.00010203731835645158,0.8633437156677246,1.0,1.0
IMG_210204_095431_0082_,LR,0.0,0.0,0.06201065704226494,0.6596290320158005,0.6931471824645996
IMG_210204_095431_0082_,sobel,0.0,0.004968172172084451,0.11185915768146515,0.4055907130241394,0.9999996423721313
IMG_210204_095431_0082_,log,0.0,0.0011558746919035912,0.09109275788068771,0.3555877208709717,0.9999998807907104
IMG_210204_095431_0082_,structure_tensor,0.0,6.899493776302279e-08,0.1931677609682083,0.9999978989362717,1.0
IMG_210204_095431_0082_,morph_gradient,0.0,0.0313725508749485,0.17088112235069275,0.41960784792900085,0.8745098114013672
IMG_210204_095433_0083_,S_fused,0.04771553352475166,0.10256686247885227,0.27764007449150085,0.6603415608406067,0.783845841884613
IMG_210204_095433_0083_,NDVI,5.066394805908203e-07,0.041142746806144714,0.2692647874355316,0.999272808432579,0.9999995231628418
IMG_210204_095433_0083_,GNDVI,5.066394805908203e-07,0.04065614938735962,0.23453330993652344,0.9999889135360718,0.9999995231628418
IMG_210204_095433_0083_,NDRE,9.834766387939453e-07,0.07626152038574219,0.3424486517906189,0.7823802083730698,0.9999977350234985
IMG_210204_095433_0083_,BRVI,0.0,0.001219224592205137,0.8550788760185242,1.0,1.0
IMG_210204_095433_0083_,LR,0.0,0.0,0.053290508687496185,0.6393492966890335,0.6931471824645996
IMG_210204_095433_0083_,sobel,0.0,0.005902302451431751,0.12139832228422165,0.44111641496419907,0.9999996423721313
IMG_210204_095433_0083_,log,0.0,0.0010092200827784836,0.07798851281404495,0.30466969311237335,0.9999999403953552
IMG_210204_095433_0083_,structure_tensor,0.0,3.089121491939295e-08,0.19675873219966888,0.9999842643737793,1.0
IMG_210204_095433_0083_,morph_gradient,0.0,0.0313725508749485,0.17298966646194458,0.42352941632270813,0.772549033164978
IMG_210204_095435_0084_,S_fused,0.02814517728984356,0.11274749040603638,0.34309279918670654,0.6116858124732971,0.84636390209198
IMG_210204_095435_0084_,NDVI,4.76837158203125e-07,0.028638161718845367,0.36260873079299927,0.9967102259397507,0.9999991655349731
IMG_210204_095435_0084_,GNDVI,4.76837158203125e-07,0.03252575546503067,0.34192389249801636,0.9857579469680786,0.9999992847442627
IMG_210204_095435_0084_,NDRE,4.76837158203125e-07,0.047223933041095734,0.4922561049461365,0.9697781503200531,0.9999995231628418
IMG_210204_095435_0084_,BRVI,0.0,0.0009481103479629382,0.8148397207260132,1.0,1.0
IMG_210204_095435_0084_,LR,0.0,0.0,0.028669090941548347,0.29009686410427094,0.6746922731399536
IMG_210204_095435_0084_,sobel,0.0,0.006363950204104185,0.12876403331756592,0.47105418145656586,0.9999996423721313
IMG_210204_095435_0084_,log,1.6191803808851546e-07,0.0011175143299624324,0.08496572822332382,0.33373063802719116,0.9999999403953552
IMG_210204_095435_0084_,structure_tensor,0.0,5.311052397871663e-08,0.19957555830478668,0.9999975860118866,1.0
IMG_210204_095435_0084_,morph_gradient,0.0,0.0313725508749485,0.1764802634716034,0.43921568989753723,0.7686274647712708
IMG_210204_095437_0085_,S_fused,0.019377658143639565,0.10520057938992977,0.38281774520874023,0.6828491240739822,0.8349721431732178
IMG_210204_095437_0085_,NDVI,4.76837158203125e-07,0.0390872061252594,0.42105400562286377,0.9961881637573242,0.9999995231628418
IMG_210204_095437_0085_,GNDVI,5.066394805908203e-07,0.025140367448329926,0.37975066900253296,0.9828115999698639,0.9999995231628418
IMG_210204_095437_0085_,NDRE,5.066394805908203e-07,0.023278772830963135,0.5856541395187378,0.9820212870836258,0.9999995231628418
IMG_210204_095437_0085_,BRVI,0.0,0.0007593684131279588,0.8041226863861084,1.0,1.0
IMG_210204_095437_0085_,LR,0.0,0.0,0.05805978924036026,0.5903101563453674,0.6931471824645996
IMG_210204_095437_0085_,sobel,0.0,0.005918718874454498,0.11412781476974487,0.42174581438302994,0.9999996423721313
IMG_210204_095437_0085_,log,6.10454264915461e-08,0.0009731760947033763,0.07252758741378784,0.28778715431690216,0.9999999403953552
IMG_210204_095437_0085_,structure_tensor,0.0,2.3357292766590376e-09,0.19043977558612823,0.9999914616346359,1.0
IMG_210204_095437_0085_,morph_gradient,0.0,0.0313725508749485,0.17492526769638062,0.4431372582912445,0.8313725590705872
IMG_210204_095439_0086_,S_fused,0.07134838402271271,0.15838869661092758,0.4460027515888214,0.6563670486211777,0.8187088370323181
IMG_210204_095439_0086_,NDVI,4.76837158203125e-07,0.08453260362148285,0.5430368185043335,0.9982816278934479,0.9999995231628418
IMG_210204_095439_0086_,GNDVI,5.066394805908203e-07,0.09962604194879532,0.5221107602119446,0.9945913553237915,0.9999994039535522
IMG_210204_095439_0086_,NDRE,1.4901161193847656e-06,0.19554755836725235,0.7136884331703186,0.9866416156291962,0.9999995231628418
IMG_210204_095439_0086_,BRVI,0.0,0.0014316088636405766,0.7969502806663513,1.0,1.0
IMG_210204_095439_0086_,LR,0.0,0.0,0.1242656409740448,0.6475375890731812,0.6922534704208374
IMG_210204_095439_0086_,sobel,0.0,0.004857026389800012,0.089741051197052,0.3335537612438202,0.9999997615814209
IMG_210204_095439_0086_,log,6.251951134572664e-08,0.0007570385641884059,0.05719716474413872,0.2295362949371338,0.9999998807907104
IMG_210204_095439_0086_,structure_tensor,0.0,2.6793070162511867e-07,0.18760687112808228,0.9999941885471344,1.0
IMG_210204_095439_0086_,morph_gradient,0.0,0.03529411926865578,0.17467424273490906,0.4470588266849518,0.9764705896377563
IMG_210204_095441_0087_,S_fused,0.05081455409526825,0.15947775170207024,0.4920598864555359,0.6919141560792923,0.8834980726242065
IMG_210204_095441_0087_,NDVI,5.066394805908203e-07,0.08795143663883209,0.6069989204406738,0.9994526207447052,0.9999995231628418
IMG_210204_095441_0087_,GNDVI,5.066394805908203e-07,0.11404769867658615,0.6091242432594299,0.9881684929132462,0.9999995231628418
IMG_210204_095441_0087_,NDRE,5.364418029785156e-07,0.26911424845457077,0.7604625821113586,0.9872789829969406,0.9999995231628418
IMG_210204_095441_0087_,BRVI,0.0,0.0005035213544033468,0.8022472262382507,1.0,1.0
IMG_210204_095441_0087_,LR,0.0,0.0,0.17583592236042023,0.6278473436832428,0.6931471824645996
IMG_210204_095441_0087_,sobel,0.0,0.0037026063655503094,0.08708477765321732,0.3262264281511307,0.9999997615814209
IMG_210204_095441_0087_,log,0.0,0.0006944151245988905,0.06110521778464317,0.24721252173185349,0.9999998807907104
IMG_210204_095441_0087_,structure_tensor,0.0,5.468174912870438e-09,0.18720903992652893,0.999993160367012,1.0
IMG_210204_095441_0087_,morph_gradient,0.0,0.027450980618596077,0.17525365948677063,0.45490196347236633,0.9803921580314636
IMG_210204_095443_0088_,S_fused,0.033383600413799286,0.11365535296499729,0.3122454881668091,0.671814039349556,0.8683103919029236
IMG_210204_095443_0088_,NDVI,4.76837158203125e-07,0.008717618882656097,0.30402469635009766,0.9995327442884445,0.9999995231628418
IMG_210204_095443_0088_,GNDVI,4.76837158203125e-07,0.010188333690166473,0.28177425265312195,0.9695708453655243,0.9999995231628418
IMG_210204_095443_0088_,NDRE,5.066394805908203e-07,0.017631977796554565,0.44354549050331116,0.9743857681751251,0.9999995231628418
IMG_210204_095443_0088_,BRVI,0.0,0.00012804791185772046,0.8033356666564941,1.0,1.0
IMG_210204_095443_0088_,LR,0.0,0.0,0.04282667860388756,0.5701834410429001,0.6931471824645996
IMG_210204_095443_0088_,sobel,0.0,0.0022393642575480044,0.08571887761354446,0.325603149831295,0.9999997615814209
IMG_210204_095443_0088_,log,0.0,0.0006214385357452556,0.06394806504249573,0.260987251996994,0.9999999403953552
IMG_210204_095443_0088_,structure_tensor,0.0,1.0878887124476933e-07,0.177387073636055,0.9999984353780746,1.0
IMG_210204_095443_0088_,morph_gradient,0.0,0.019607843831181526,0.16742832958698273,0.4431372582912445,0.95686274766922
IMG_210204_095445_0089_,S_fused,0.03833368420600891,0.1296818107366562,0.44221583008766174,0.7043367773294449,0.8512996435165405
IMG_210204_095445_0089_,NDVI,4.76837158203125e-07,0.043424032628536224,0.5416969060897827,0.9999902993440628,0.9999995231628418
IMG_210204_095445_0089_,GNDVI,5.066394805908203e-07,0.04591438174247742,0.5544889569282532,0.9938092678785324,0.9999995231628418
IMG_210204_095445_0089_,NDRE,4.76837158203125e-07,0.06028871238231659,0.5506288409233093,0.9641733020544052,0.9999995231628418
IMG_210204_095445_0089_,BRVI,0.0,0.0,0.8090810775756836,1.0,1.0
IMG_210204_095445_0089_,LR,0.0,0.0,0.1563708484172821,0.6392428129911423,0.6931471824645996
IMG_210204_095445_0089_,sobel,0.0,0.0,0.08107837289571762,0.31041567772626877,0.9999997615814209
IMG_210204_095445_0089_,log,0.0,0.0003848021588055417,0.063330739736557,0.26280776411294937,0.9999999403953552
IMG_210204_095445_0089_,structure_tensor,0.0,5.758253873722197e-09,0.1662607491016388,0.9999858736991882,1.0
IMG_210204_095445_0089_,morph_gradient,0.0,0.003921568859368563,0.15850341320037842,0.42352941632270813,0.9529411792755127
IMG_210204_095449_0091_,S_fused,0.023197056725621223,0.1099301353096962,0.3233691453933716,0.6301792860031128,0.9013877511024475
IMG_210204_095449_0091_,NDVI,4.76837158203125e-07,0.11218682676553726,0.3907814919948578,0.9999948740005493,0.9999995231628418
IMG_210204_095449_0091_,GNDVI,4.76837158203125e-07,0.0971861183643341,0.4688006639480591,0.9690199494361877,0.9999990463256836
IMG_210204_095449_0091_,NDRE,5.066394805908203e-07,0.05424186587333679,0.43110400438308716,0.9475589692592621,0.9999990463256836
IMG_210204_095449_0091_,BRVI,0.0,0.0,0.7723851203918457,1.0,1.0
IMG_210204_095449_0091_,LR,0.0,0.0,0.0297476127743721,0.411355160176754,0.6931471824645996
IMG_210204_095449_0091_,sobel,0.0,0.0,0.071004219353199,0.30093248188495636,0.9999997615814209
IMG_210204_095449_0091_,log,0.0,0.00012575179425766692,0.057150699198246,0.25901828706264496,0.9999999403953552
IMG_210204_095449_0091_,structure_tensor,0.0,5.775313560718587e-08,0.11481167376041412,0.9999994188547134,1.0
IMG_210204_095449_0091_,morph_gradient,0.0,0.0,0.1408996284008026,0.43921568989753723,0.9529411792755127
IMG_210204_095450_0092_,S_fused,0.024473223835229874,0.053461053408682346,0.29617318511009216,0.652954027056694,0.8365668058395386
IMG_210204_095450_0092_,NDVI,4.76837158203125e-07,0.00523897260427475,0.31038498878479004,0.9999877214431763,0.9999995231628418
IMG_210204_095450_0092_,GNDVI,4.76837158203125e-07,0.009447865188121796,0.394610196352005,0.9594001770019531,0.9999995231628418
IMG_210204_095450_0092_,NDRE,5.364418029785156e-07,0.0042990222573280334,0.30564436316490173,0.8974149525165558,0.999999463558197
IMG_210204_095450_0092_,BRVI,0.0,0.0,0.7665215730667114,1.0,1.0
IMG_210204_095450_0092_,LR,0.0,0.0,0.03993092104792595,0.4449162259697914,0.6931471824645996
IMG_210204_095450_0092_,sobel,0.0,0.0,0.060556892305612564,0.2806452587246895,0.9999997019767761
IMG_210204_095450_0092_,log,0.0,6.819647569500376e-05,0.033462464809417725,0.17077645286917686,0.9999998807907104
IMG_210204_095450_0092_,structure_tensor,0.0,6.156665044443344e-08,0.0758150964975357,0.9999995529651642,1.0
IMG_210204_095450_0092_,morph_gradient,0.0,0.0,0.1115727424621582,0.40784314274787903,0.9764705896377563
IMG_210204_095452_0093_,S_fused,0.0060018980875611305,0.0603543221950531,0.3222319781780243,0.6714707165956497,0.8482068777084351
IMG_210204_095452_0093_,NDVI,4.76837158203125e-07,0.009367361664772034,0.3954809010028839,0.9999950081110001,0.9999995231628418
IMG_210204_095452_0093_,GNDVI,4.76837158203125e-07,0.014634378254413605,0.5056711435317993,0.9881473928689957,0.9999995231628418
IMG_210204_095452_0093_,NDRE,5.662441253662109e-07,0.005464047193527222,0.28752464056015015,0.856278583407402,0.9999994039535522
IMG_210204_095452_0093_,BRVI,0.0,0.0,0.5390183925628662,1.0,1.0
IMG_210204_095452_0093_,LR,0.0,0.0,0.1096886694431305,0.6666824817657471,0.6931471824645996
IMG_210204_095452_0093_,sobel,0.0,0.0,0.06666459888219833,0.3414940759539604,0.9999996423721313
IMG_210204_095452_0093_,log,0.0,0.00018085614283336326,0.047944605350494385,0.2682121619582176,0.9999999403953552
IMG_210204_095452_0093_,structure_tensor,0.0,1.993942744249466e-08,0.06201082840561867,0.9999811798334122,1.0
IMG_210204_095452_0093_,morph_gradient,0.0,0.0,0.09691617637872696,0.4117647111415863,0.929411768913269
IMG_210204_095454_0094_,S_fused,0.052470557391643524,0.1816319264471531,0.4100560247898102,0.6462628394365311,0.8418287038803101
IMG_210204_095454_0094_,NDVI,1.4901161193847656e-06,0.45270267128944397,0.699961245059967,0.9999990463256836,0.9999995231628418
IMG_210204_095454_0094_,GNDVI,1.9073486328125e-06,0.4530448317527771,0.7483230233192444,0.9999990463256836,0.9999995231628418
IMG_210204_095454_0094_,NDRE,8.344650268554688e-07,0.44941622018814087,0.6826912760734558,0.95591239631176,0.9999995231628418
IMG_210204_095454_0094_,BRVI,0.0,0.0,0.7820747494697571,1.0,1.0
IMG_210204_095454_0094_,LR,0.0,0.0,0.2906988561153412,0.6321784555912018,0.6931471824645996
IMG_210204_095454_0094_,sobel,0.0,0.0,0.06864102184772491,0.3662867024540901,0.9999996423721313
IMG_210204_095454_0094_,log,0.0,0.0001309091858274769,0.054203178733587265,0.31407950818538666,0.9999998807907104
IMG_210204_095454_0094_,structure_tensor,0.0,1.301357102079237e-07,0.05929039418697357,0.9999984800815582,1.0
IMG_210204_095454_0094_,morph_gradient,0.0,0.0,0.09961382299661636,0.45490196347236633,0.9098039269447327
IMG_210204_095456_0095_,S_fused,0.044538453221321106,0.10976015403866768,0.4226384460926056,0.6557631194591522,0.8803866505622864
IMG_210204_095456_0095_,NDVI,4.76837158203125e-07,0.06086313724517822,0.527948260307312,0.9999985694885254,0.999999463558197
IMG_210204_095456_0095_,GNDVI,4.76837158203125e-07,0.061462484300136566,0.48272374272346497,0.9999988079071045,0.9999992847442627
IMG_210204_095456_0095_,NDRE,4.76837158203125e-07,0.08840920776128769,0.5922704935073853,0.9345120042562485,0.999999463558197
IMG_210204_095456_0095_,BRVI,0.0,0.0,0.898922324180603,1.0,1.0
IMG_210204_095456_0095_,LR,0.0,0.0,0.11553306877613068,0.5357016026973724,0.6769973039627075
IMG_210204_095456_0095_,sobel,0.0,0.0,0.07955596596002579,0.35544149577617645,0.9999997019767761
IMG_210204_095456_0095_,log,0.0,0.000210862242965959,0.06722806394100189,0.32821425795555115,0.9999999403953552
IMG_210204_095456_0095_,structure_tensor,0.0,4.487040605738457e-08,0.06861888617277145,0.9999687075614929,1.0
IMG_210204_095456_0095_,morph_gradient,0.0,0.0,0.13518965244293213,0.501960813999176,0.9529411792755127
IMG_210204_095520_0096_,S_fused,0.028233222663402557,0.11483398638665676,0.44426804780960083,0.6874226331710815,0.8637530207633972
IMG_210204_095520_0096_,NDVI,4.76837158203125e-07,0.012130282819271088,0.5327762365341187,0.9873625785112381,0.9999995231628418
IMG_210204_095520_0096_,GNDVI,5.066394805908203e-07,0.010897308588027954,0.5483355522155762,0.9454788267612457,0.9999995231628418
IMG_210204_095520_0096_,NDRE,4.76837158203125e-07,0.008132688701152802,0.46421870589256287,0.8668020516633987,0.9999995231628418
IMG_210204_095520_0096_,BRVI,0.0,0.01308321114629507,0.7215705513954163,1.0,1.0
IMG_210204_095520_0096_,LR,0.0,0.0,0.10013485699892044,0.470784954726696,0.6931471824645996
IMG_210204_095520_0096_,sobel,0.0,0.006902464432641864,0.13132168352603912,0.4635556936264038,0.9999997615814209
IMG_210204_095520_0096_,log,0.0,0.0011178012646269053,0.10239675641059875,0.3998403772711754,0.9999999403953552
IMG_210204_095520_0096_,structure_tensor,0.0,2.9296160164449248e-08,0.18252530694007874,0.9999976307153702,1.0
IMG_210204_095520_0096_,morph_gradient,0.0,0.07450980693101883,0.27848827838897705,0.6823529601097107,1.0
IMG_210204_095522_0097_,S_fused,0.04375223070383072,0.09975289739668369,0.349342942237854,0.6105336844921112,0.8190581798553467
IMG_210204_095522_0097_,NDVI,4.76837158203125e-07,0.0034384578466415405,0.3506160080432892,0.9999983310699463,0.9999995231628418
IMG_210204_095522_0097_,GNDVI,4.76837158203125e-07,0.004390515387058258,0.4407877027988434,0.9797791242599487,0.9999995231628418
IMG_210204_095522_0097_,NDRE,4.76837158203125e-07,0.0056907981634140015,0.40117618441581726,0.915524497628212,0.9999995231628418
IMG_210204_095522_0097_,BRVI,0.0,0.0,0.9164167642593384,1.0,1.0
IMG_210204_095522_0097_,LR,0.0,0.0,0.015949580818414688,0.3019489124417305,0.6931471824645996
IMG_210204_095522_0097_,sobel,0.0,0.0,0.10800684988498688,0.3988269567489624,0.9999997019767761
IMG_210204_095522_0097_,log,0.0,2.396753302491561e-07,0.09068290144205093,0.36788303405046463,0.9999999403953552
IMG_210204_095522_0097_,structure_tensor,0.0,3.628559452906188e-09,0.12268088012933731,0.9999871253967285,1.0
IMG_210204_095522_0097_,morph_gradient,0.0,0.0,0.19088752567768097,0.5058823823928833,1.0
IMG_210204_095524_0098_,S_fused,0.05976681038737297,0.11500148475170135,0.32884350419044495,0.6251672208309174,0.8111107349395752
IMG_210204_095524_0098_,NDVI,4.76837158203125e-07,0.13210560381412506,0.40777644515037537,0.9999971985816956,0.9999995231628418
IMG_210204_095524_0098_,GNDVI,4.76837158203125e-07,0.1506383940577507,0.49911463260650635,0.975508451461792,0.9999994039535522
IMG_210204_095524_0098_,NDRE,5.066394805908203e-07,0.11289963871240616,0.3635263442993164,0.721071258187294,0.9999994039535522
IMG_210204_095524_0098_,BRVI,0.0,0.0,0.7748631834983826,1.0,1.0
IMG_210204_095524_0098_,LR,0.0,0.0,0.025652360171079636,0.3322017788887024,0.6931471824645996
IMG_210204_095524_0098_,sobel,0.0,0.0,0.09303167462348938,0.34852825105190277,0.9999997019767761
IMG_210204_095524_0098_,log,0.0,0.00014038107110536657,0.09165032207965851,0.36802930384874344,0.9999998807907104
IMG_210204_095524_0098_,structure_tensor,0.0,4.0365364384342683e-08,0.12095753848552704,0.9999847114086151,1.0
IMG_210204_095524_0098_,morph_gradient,0.0,0.0,0.1696249544620514,0.4627451002597809,0.9921568632125854
IMG_210204_095526_0099_,S_fused,0.04792337492108345,0.10831315256655216,0.3434789478778839,0.6343312710523605,0.8442203998565674
IMG_210204_095526_0099_,NDVI,6.556510925292969e-07,0.137037493288517,0.4098988473415375,0.9999980926513672,0.9999995231628418
IMG_210204_095526_0099_,GNDVI,7.450580596923828e-07,0.16918276995420456,0.521316409111023,0.9449633657932281,0.9999991655349731
IMG_210204_095526_0099_,NDRE,6.258487701416016e-07,0.12376219779253006,0.387876033782959,0.6955433040857315,0.9999991655349731
IMG_210204_095526_0099_,BRVI,0.0,0.0,0.8266993165016174,1.0,1.0
IMG_210204_095526_0099_,LR,0.0,0.0,0.03598623722791672,0.47357843816280365,0.6931471824645996
IMG_210204_095526_0099_,sobel,0.0,0.0,0.09162145107984543,0.3555459976196289,0.9999997019767761
IMG_210204_095526_0099_,log,0.0,6.792229214624967e-05,0.08754956722259521,0.35848378390073776,0.9999998807907104
IMG_210204_095526_0099_,structure_tensor,0.0,5.109212786180706e-08,0.11079831421375275,0.9999949485063553,1.0
IMG_210204_095526_0099_,morph_gradient,0.0,0.0,0.15960130095481873,0.4588235318660736,0.9960784316062927
IMG_210204_095528_0100_,S_fused,0.06230388954281807,0.1412295363843441,0.38047727942466736,0.6769990622997284,0.8502156734466553
IMG_210204_095528_0100_,NDVI,8.940696716308594e-07,0.0823524221777916,0.4143267273902893,0.9999955892562866,0.9999994039535522
IMG_210204_095528_0100_,GNDVI,1.2218952178955078e-06,0.14575080573558807,0.5536726713180542,0.967823252081871,0.9999989867210388
IMG_210204_095528_0100_,NDRE,1.043081283569336e-06,0.11346352100372314,0.5410798788070679,0.8772952258586884,0.9999973773956299
IMG_210204_095528_0100_,BRVI,0.0,0.0,0.9320086240768433,1.0,1.0
IMG_210204_095528_0100_,LR,0.0,0.0,0.04247601330280304,0.39149850606918335,0.6259605884552002
IMG_210204_095528_0100_,sobel,0.0,0.0,0.06553906947374344,0.27890484780073166,0.9999997019767761
IMG_210204_095528_0100_,log,0.0,6.799522088840604e-05,0.038730423897504807,0.18792273476719856,0.9999999403953552
IMG_210204_095528_0100_,structure_tensor,0.0,7.467553908568902e-09,0.0619363859295845,0.9999992847442627,1.0
IMG_210204_095528_0100_,morph_gradient,0.0,0.0,0.1117652952671051,0.37254902720451355,0.9490196108818054
IMG_210204_095530_0101_,S_fused,0.030829936265945435,0.10205722600221634,0.4711143374443054,0.6595808267593384,0.826845109462738
IMG_210204_095530_0101_,NDVI,1.4901161193847656e-06,0.051774680614471436,0.5945854187011719,0.9999929666519165,0.9999995231628418
IMG_210204_095530_0101_,GNDVI,2.175569534301758e-06,0.07906074076890945,0.6700164675712585,0.9850187003612518,0.9999992847442627
IMG_210204_095530_0101_,NDRE,9.834766387939453e-07,0.05020371079444885,0.5509446263313293,0.9180140346288681,0.9999992847442627
IMG_210204_095530_0101_,BRVI,0.0,0.0,0.7431945204734802,1.0,1.0
IMG_210204_095530_0101_,LR,0.0,0.0,0.13417911529541016,0.4049163833260536,0.6931471824645996
IMG_210204_095530_0101_,sobel,0.0,0.0,0.06291543692350388,0.27977263927459717,0.9999997019767761
IMG_210204_095530_0101_,log,0.0,5.601580778602511e-05,0.037524040788412094,0.18643665313720703,0.9999999403953552
IMG_210204_095530_0101_,structure_tensor,0.0,1.9930117556299365e-09,0.05901053920388222,0.9999940544366837,1.0
IMG_210204_095530_0101_,morph_gradient,0.0,0.0,0.10582076013088226,0.3607843220233917,0.9529411792755127
IMG_210204_095531_0102_,S_fused,0.02512410469353199,0.09760607406497002,0.3702157139778137,0.7030627131462097,0.9111422300338745
IMG_210204_095531_0102_,NDVI,4.76837158203125e-07,0.02449110895395279,0.4320905804634094,0.9999921321868896,0.9999995231628418
IMG_210204_095531_0102_,GNDVI,4.76837158203125e-07,0.03892383724451065,0.5003872513771057,0.9783995449542999,0.9999992251396179
IMG_210204_095531_0102_,NDRE,5.066394805908203e-07,0.02449657768011093,0.4631139039993286,0.9547930806875229,0.9999995231628418
IMG_210204_095531_0102_,BRVI,0.0,0.0,0.8056902289390564,1.0,1.0
IMG_210204_095531_0102_,LR,0.0,0.0,0.04747678339481354,0.37894777208566666,0.6931471824645996
IMG_210204_095531_0102_,sobel,0.0,0.0,0.06655105203390121,0.2990608736872673,0.9999997019767761
IMG_210204_095531_0102_,log,0.0,0.00016164987755473703,0.036674194037914276,0.17743103951215744,0.9999999403953552
IMG_210204_095531_0102_,structure_tensor,0.0,4.4164765178322796e-08,0.06566043198108673,0.9999854266643524,1.0
IMG_210204_095531_0102_,morph_gradient,0.0,0.0,0.10893149673938751,0.364705890417099,0.9764705896377563
IMG_210204_095533_0103_,S_fused,0.026022497564554214,0.08669007942080498,0.37943553924560547,0.6590687781572342,0.9282247424125671
IMG_210204_095533_0103_,NDVI,4.76837158203125e-07,0.009550869464874268,0.4395332336425781,0.9999979734420776,0.999999463558197
IMG_210204_095533_0103_,GNDVI,4.76837158203125e-07,0.015385814011096954,0.5141410827636719,0.9633227586746216,0.999999463558197
IMG_210204_095533_0103_,NDRE,5.066394805908203e-07,0.014321953058242798,0.4523738622665405,0.9474783539772034,0.9999991655349731
