pairkey,band,method,ok,ssim_edges,out_path,extra,flag_low_ssim
IMG_210204_095912_0198_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095912_0198__RED.tif,{},0
IMG_210204_095912_0198_,REG,ORB_RANSAC,1,0.39891517298875084,artifacts\aligned\REG\IMG_210204_095912_0198__REG.tif,"{""inliers"": 56, ""matches"": 500, ""homography"": [[0.9173197746276855, -0.010303130373358727, 26.15750503540039], [-0.02463037334382534, 0.9472967386245728, -11.081404685974121], [-5.7983765145763755e-05, -1.689975761109963e-05, 1.0]]}",1
IMG_210204_095912_0198_,NIR,ORB_RANSAC,1,0.2203777266745795,artifacts\aligned\NIR\IMG_210204_095912_0198__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.8754715919494629, 0.015398573130369186, 609.3045654296875], [-0.699755847454071, 0.012351452372968197, 486.9932861328125], [-0.0014370016288012266, 2.5404013285879046e-05, 1.0]]}",1
IMG_210204_095912_0198_,GRE,ORB_RANSAC,1,0.5797869478888068,artifacts\aligned\GRE\IMG_210204_095912_0198__GRE.tif,"{""inliers"": 437, ""matches"": 500, ""homography"": [[0.9933346509933472, -0.003422314999625087, 18.561954498291016], [0.0005748203257098794, 0.9935821890830994, -18.007287979125977], [-2.765384579106467e-06, -5.305900685925735e-06, 1.0]]}",1
IMG_210204_095914_0199_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095914_0199__RED.tif,{},0
IMG_210204_095914_0199_,REG,ORB_RANSAC,1,0.4813391572374519,artifacts\aligned\REG\IMG_210204_095914_0199__REG.tif,"{""inliers"": 188, ""matches"": 500, ""homography"": [[0.9950844049453735, 0.0006074042175896466, -1.5804266929626465], [0.0006984098581597209, 0.9965563416481018, -32.27540969848633], [-5.26349413121352e-06, 1.4310531923911185e-06, 1.0]]}",1
IMG_210204_095914_0199_,NIR,ORB_RANSAC,1,0.2537507089434992,artifacts\aligned\NIR\IMG_210204_095914_0199__NIR.tif,"{""inliers"": 11, ""matches"": 500, ""homography"": [[0.20485764741897583, -0.8850011825561523, 507.5940246582031], [0.06415510177612305, -0.6521974205970764, 448.8740539550781], [6.923649925738573e-05, -0.0014366443501785398, 1.0]]}",1
IMG_210204_095914_0199_,GRE,ORB_RANSAC,1,0.6403118437433752,artifacts\aligned\GRE\IMG_210204_095914_0199__GRE.tif,"{""inliers"": 498, ""matches"": 500, ""homography"": [[0.9998536109924316, -0.0013758983695879579, 15.731739044189453], [0.0023024105466902256, 0.998375415802002, -19.83024787902832], [3.539257136253582e-07, -2.0004576981591526e-06, 1.0]]}",0
IMG_210204_095916_0200_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095916_0200__RED.tif,{},0
IMG_210204_095916_0200_,REG,ORB_RANSAC,1,0.43849508520269986,artifacts\aligned\REG\IMG_210204_095916_0200__REG.tif,"{""inliers"": 223, ""matches"": 500, ""homography"": [[0.9995654821395874, -0.0011252432595938444, -2.858229398727417], [0.0015807959716767073, 0.9972262978553772, -32.60419845581055], [-9.993995035983971e-07, -1.946935071828193e-06, 1.0]]}",1
IMG_210204_095916_0200_,NIR,ORB_RANSAC,1,0.4617609469359871,artifacts\aligned\NIR\IMG_210204_095916_0200__NIR.tif,"{""inliers"": 130, ""matches"": 500, ""homography"": [[0.9982001781463623, 0.00029159249970689416, -12.21767520904541], [-0.0004903358640149236, 0.9977638721466064, -22.437646865844727], [-7.144837468331389e-07, 2.7941712232859572e-06, 1.0]]}",1
IMG_210204_095916_0200_,GRE,ORB_RANSAC,1,0.6781943438410504,artifacts\aligned\GRE\IMG_210204_095916_0200__GRE.tif,"{""inliers"": 490, ""matches"": 500, ""homography"": [[0.9988744854927063, -0.0014127378817647696, 15.990212440490723], [0.000803869217634201, 0.9976912140846252, -18.685575485229492], [-3.217713810954592e-07, -2.1806649783684406e-06, 1.0]]}",0
IMG_210204_095918_0201_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095918_0201__RED.tif,{},0
IMG_210204_095918_0201_,REG,ORB_RANSAC,1,0.44458883175912384,artifacts\aligned\REG\IMG_210204_095918_0201__REG.tif,"{""inliers"": 202, ""matches"": 500, ""homography"": [[0.9938591718673706, -9.701860835775733e-05, -0.4647759199142456], [-0.0015540193999186158, 0.9953572750091553, -30.253461837768555], [-4.909327344648773e-06, 4.040832379814674e-07, 1.0]]}",1
IMG_210204_095918_0201_,NIR,ORB_RANSAC,1,0.43319374485998535,artifacts\aligned\NIR\IMG_210204_095918_0201__NIR.tif,"{""inliers"": 77, ""matches"": 500, ""homography"": [[1.0090138912200928, 0.0007287050248123705, -17.100252151489258], [0.0029657031409442425, 0.9988837242126465, -23.872600555419922], [8.002894901437685e-06, -8.22506507347498e-08, 1.0]]}",1
IMG_210204_095918_0201_,GRE,ORB_RANSAC,1,0.6496150775849445,artifacts\aligned\GRE\IMG_210204_095918_0201__GRE.tif,"{""inliers"": 478, ""matches"": 500, ""homography"": [[0.9988501667976379, -0.002223332179710269, 16.41539764404297], [0.0013703901786357164, 0.9968178272247314, -18.628873825073242], [4.2081373408109357e-07, -3.2761984130047495e-06, 1.0]]}",0
IMG_210204_095920_0202_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095920_0202__RED.tif,{},0
IMG_210204_095920_0202_,REG,ORB_RANSAC,1,0.32642587894551456,artifacts\aligned\REG\IMG_210204_095920_0202__REG.tif,"{""inliers"": 234, ""matches"": 500, ""homography"": [[0.9894933700561523, -0.001742396503686905, 1.1748751401901245], [-0.0023376361932605505, 0.9897744655609131, -28.182260513305664], [-7.217352504085284e-06, -2.5224630917364266e-06, 1.0]]}",1
IMG_210204_095920_0202_,NIR,ORB_RANSAC,1,0.34737012682564544,artifacts\aligned\NIR\IMG_210204_095920_0202__NIR.tif,"{""inliers"": 121, ""matches"": 500, ""homography"": [[0.9957761764526367, 0.009046727791428566, -14.971237182617188], [-0.002943576779216528, 1.008548617362976, -26.427532196044922], [-6.2800049818179104e-06, 1.262317891814746e-05, 1.0]]}",1
IMG_210204_095920_0202_,GRE,ORB_RANSAC,1,0.550286506432603,artifacts\aligned\GRE\IMG_210204_095920_0202__GRE.tif,"{""inliers"": 481, ""matches"": 500, ""homography"": [[0.9938929080963135, -0.0006001524743624032, 17.613983154296875], [-0.00020810238493140787, 0.9965716600418091, -18.285367965698242], [-3.5803241189569235e-06, -1.30902003547817e-06, 1.0]]}",1
IMG_210204_095922_0203_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095922_0203__RED.tif,{},0
IMG_210204_095922_0203_,REG,ORB_RANSAC,1,0.2593842723229918,artifacts\aligned\REG\IMG_210204_095922_0203__REG.tif,"{""inliers"": 126, ""matches"": 500, ""homography"": [[1.0332592725753784, 0.009679810144007206, -17.698686599731445], [0.01770033873617649, 1.0394097566604614, -57.797645568847656], [1.4705099601997063e-05, 1.5578898455714807e-05, 1.0]]}",1
IMG_210204_095922_0203_,NIR,ORB_RANSAC,1,0.2493427066472299,artifacts\aligned\NIR\IMG_210204_095922_0203__NIR.tif,"{""inliers"": 133, ""matches"": 500, ""homography"": [[1.0209321975708008, 0.013376948423683643, -26.95857048034668], [0.00572158070281148, 1.0250709056854248, -35.877323150634766], [7.79109905124642e-06, 1.663477814872749e-05, 1.0]]}",1
IMG_210204_095922_0203_,GRE,ORB_RANSAC,1,0.39765795800507686,artifacts\aligned\GRE\IMG_210204_095922_0203__GRE.tif,"{""inliers"": 440, ""matches"": 500, ""homography"": [[1.0337904691696167, 0.009508028626441956, 0.760783851146698], [0.015961479395627975, 1.0368002653121948, -41.04081726074219], [1.651937054703012e-05, 1.437307582818903e-05, 1.0]]}",1
IMG_210204_095924_0204_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095924_0204__RED.tif,{},0
IMG_210204_095924_0204_,REG,ORB_RANSAC,1,0.2297471182914394,artifacts\aligned\REG\IMG_210204_095924_0204__REG.tif,"{""inliers"": 35, ""matches"": 500, ""homography"": [[-0.33805644512176514, -0.10469011217355728, 682.98291015625], [-0.4508662819862366, 0.24151331186294556, 462.6114807128906], [-0.0006647530826739967, -9.201388456858695e-05, 1.0]]}",1
IMG_210204_095924_0204_,NIR,ORB_RANSAC,1,0.26878637149057905,artifacts\aligned\NIR\IMG_210204_095924_0204__NIR.tif,"{""inliers"": 27, ""matches"": 500, ""homography"": [[0.982666015625, -0.9569588303565979, 338.1798400878906], [0.2333732694387436, -0.047312140464782715, 245.3909149169922], [0.00036955150426365435, -0.0010108232963830233, 1.0]]}",1
IMG_210204_095924_0204_,GRE,ORB_RANSAC,1,0.34682393958933,artifacts\aligned\GRE\IMG_210204_095924_0204__GRE.tif,"{""inliers"": 149, ""matches"": 500, ""homography"": [[1.049034595489502, -0.0004592309705913067, -4.6948747634887695], [0.022739246487617493, 1.023258090019226, -37.42643737792969], [2.8443750125006773e-05, -2.2727077464423928e-07, 1.0]]}",1
IMG_210204_095926_0205_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095926_0205__RED.tif,{},0
IMG_210204_095926_0205_,REG,ORB_RANSAC,1,0.14718857388781326,artifacts\aligned\REG\IMG_210204_095926_0205__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[0.31605181097984314, -3.8501384258270264, 874.9071044921875], [0.05118566006422043, -0.451698899269104, 92.77051544189453], [0.00035635658423416317, -0.004386897664517164, 1.0]]}",1
IMG_210204_095926_0205_,NIR,ORB_RANSAC,1,0.14764292208888327,artifacts\aligned\NIR\IMG_210204_095926_0205__NIR.tif,"{""inliers"": 10, ""matches"": 500, ""homography"": [[0.072447270154953, -13.520819664001465, 719.0000610351562], [0.09852547198534012, -1.5433857440948486, -23.45966911315918], [-0.0008667320944368839, -0.014663467183709145, 1.0]]}",1
IMG_210204_095926_0205_,GRE,ORB_RANSAC,1,0.3073226919342629,artifacts\aligned\GRE\IMG_210204_095926_0205__GRE.tif,"{""inliers"": 51, ""matches"": 500, ""homography"": [[1.0010015964508057, -0.02283654548227787, 22.17228126525879], [0.00569502916187048, 0.9782947897911072, -14.572234153747559], [7.551125236204825e-06, -2.3227212295751087e-05, 1.0]]}",1
IMG_210204_095927_0206_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095927_0206__RED.tif,{},0
IMG_210204_095927_0206_,REG,ORB_RANSAC,1,0.07724004157722597,artifacts\aligned\REG\IMG_210204_095927_0206__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-1.184704303741455, 0.21073397994041443, 835.7271728515625], [-0.25913429260253906, 0.0384073369204998, 182.51821899414062], [-0.001417635241523385, 0.0002552812220528722, 1.0]]}",1
IMG_210204_095927_0206_,NIR,ORB_RANSAC,1,0.14066236265514315,artifacts\aligned\NIR\IMG_210204_095927_0206__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.9815270304679871, -0.027851374819874763, 809.50341796875], [-0.1556130200624466, -0.004125246778130531, 128.24143981933594], [-0.0012124083004891872, -3.4744189179036766e-05, 1.0]]}",1
IMG_210204_095927_0206_,GRE,ORB_RANSAC,1,0.44988008903138327,artifacts\aligned\GRE\IMG_210204_095927_0206__GRE.tif,"{""inliers"": 95, ""matches"": 500, ""homography"": [[0.9945535659790039, -0.00019401710596866906, 16.797821044921875], [-0.00243746442720294, 0.9984925389289856, -17.307289123535156], [-5.388937097450253e-06, 1.249206093234534e-06, 1.0]]}",1
IMG_210204_095929_0207_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095929_0207__RED.tif,{},0
IMG_210204_095929_0207_,REG,ORB_RANSAC,1,0.23510771934342514,artifacts\aligned\REG\IMG_210204_095929_0207__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-3.889024496078491, 5.794829845428467, 809.6053466796875], [-1.7317289113998413, 2.580044746398926, 360.40716552734375], [-0.0048042344860732555, 0.007159310393035412, 1.0]]}",1
IMG_210204_095929_0207_,NIR,ORB_RANSAC,1,0.11522260413617183,artifacts\aligned\NIR\IMG_210204_095929_0207__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.6030620336532593, -1.6911364793777466, 859.704833984375], [-0.24485008418560028, -0.7548062801361084, 378.80279541015625], [-0.0007159633096307516, -0.0019621714018285275, 1.0]]}",1
IMG_210204_095929_0207_,GRE,ORB_RANSAC,1,0.4639713690848331,artifacts\aligned\GRE\IMG_210204_095929_0207__GRE.tif,"{""inliers"": 78, ""matches"": 500, ""homography"": [[1.0004197359085083, -0.0024008718319237232, 16.046157836914062], [2.425080856482964e-05, 0.9988659620285034, -18.266788482666016], [2.257253072457388e-06, -4.015536433144007e-06, 1.0]]}",1
IMG_210204_095931_0208_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095931_0208__RED.tif,{},0
IMG_210204_095931_0208_,REG,ORB_RANSAC,1,0.18471563275639416,artifacts\aligned\REG\IMG_210204_095931_0208__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.6930820345878601, -1.329338550567627, 868.2438354492188], [-0.5068467259407043, -0.9932357668876648, 646.32568359375], [-0.000795232190284878, -0.0015446713659912348, 1.0]]}",1
IMG_210204_095931_0208_,NIR,ORB_RANSAC,1,0.1505214087357731,artifacts\aligned\NIR\IMG_210204_095931_0208__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-1.1191681623458862, 0.11336363106966019, 794.9410400390625], [-0.7942940592765808, 0.07918906211853027, 565.37109375], [-0.0014080707915127277, 0.00014282838674262166, 1.0]]}",1
IMG_210204_095931_0208_,GRE,ORB_RANSAC,1,0.45942467782783186,artifacts\aligned\GRE\IMG_210204_095931_0208__GRE.tif,"{""inliers"": 101, ""matches"": 500, ""homography"": [[0.9948862195014954, -0.005765530280768871, 19.029972076416016], [0.0004448759718798101, 0.9935480356216431, -17.651716232299805], [2.0737918049462678e-08, -7.493793418689165e-06, 1.0]]}",1
IMG_210204_095933_0209_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095933_0209__RED.tif,{},0
IMG_210204_095933_0209_,REG,ORB_RANSAC,1,0.28699215837282377,artifacts\aligned\REG\IMG_210204_095933_0209__REG.tif,"{""inliers"": 23, ""matches"": 500, ""homography"": [[-3.8070359230041504, -0.24241045117378235, 1704.9039306640625], [-0.3715616464614868, -1.5680466890335083, 332.984375], [-0.003392069134861231, -0.0003545727813616395, 1.0]]}",1
IMG_210204_095933_0209_,NIR,ORB_RANSAC,1,0.22036667646863045,artifacts\aligned\NIR\IMG_210204_095933_0209__NIR.tif,"{""inliers"": 11, ""matches"": 500, ""homography"": [[1.211959719657898, -1.4978001117706299, 252.14825439453125], [0.12557004392147064, -0.6940772533416748, 505.3337707519531], [0.0008917496888898313, -0.0022208772134035826, 1.0]]}",1
IMG_210204_095933_0209_,GRE,ORB_RANSAC,1,0.5192172358698308,artifacts\aligned\GRE\IMG_210204_095933_0209__GRE.tif,"{""inliers"": 160, ""matches"": 500, ""homography"": [[1.001288890838623, 0.0005045352154411376, 14.673325538635254], [-0.0013455628650262952, 0.9988296627998352, -17.26734161376953], [6.581420848306152e-07, -1.4176910667629272e-07, 1.0]]}",1
IMG_210204_095935_0210_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095935_0210__RED.tif,{},0
IMG_210204_095935_0210_,REG,ORB_RANSAC,1,0.25233537499311104,artifacts\aligned\REG\IMG_210204_095935_0210__REG.tif,"{""inliers"": 31, ""matches"": 500, ""homography"": [[0.22761210799217224, 0.0007068168488331139, 265.5835876464844], [-0.36625027656555176, 0.6231281161308289, 227.32305908203125], [-0.0005572193185798824, 7.445537448802497e-07, 1.0]]}",1
IMG_210204_095935_0210_,NIR,ORB_RANSAC,1,0.2520491196088881,artifacts\aligned\NIR\IMG_210204_095935_0210__NIR.tif,"{""inliers"": 14, ""matches"": 500, ""homography"": [[0.5544870495796204, -0.2894591987133026, 211.84681701660156], [-0.16295437514781952, 0.3282901346683502, 276.4732666015625], [-0.00021310060401447117, -0.0003840438730549067, 1.0]]}",1
IMG_210204_095935_0210_,GRE,ORB_RANSAC,1,0.5494562478854694,artifacts\aligned\GRE\IMG_210204_095935_0210__GRE.tif,"{""inliers"": 218, ""matches"": 500, ""homography"": [[0.9994878172874451, -0.002057731617242098, 16.579469680786133], [0.0021639198530465364, 0.9983401298522949, -19.375011444091797], [1.7223366057805833e-06, -2.8985366498091025e-06, 1.0]]}",1
IMG_210204_095959_0211_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095959_0211__RED.tif,{},0
IMG_210204_095959_0211_,REG,ORB_RANSAC,1,0.28730429706655974,artifacts\aligned\REG\IMG_210204_095959_0211__REG.tif,"{""inliers"": 102, ""matches"": 500, ""homography"": [[0.856873631477356, 0.0010969997383654118, 59.28519058227539], [-0.040044452995061874, 0.9293069839477539, 4.858957290649414], [-8.251843246398494e-05, 5.32732713054429e-07, 1.0]]}",1
IMG_210204_095959_0211_,NIR,ORB_RANSAC,1,0.21801434176674842,artifacts\aligned\NIR\IMG_210204_095959_0211__NIR.tif,"{""inliers"": 13, ""matches"": 500, ""homography"": [[1.0802897214889526, 0.6035521626472473, -95.54933166503906], [-0.049850787967443466, 1.6641883850097656, -137.82284545898438], [-7.437768090312602e-07, 0.000732236891053617, 1.0]]}",1
IMG_210204_095959_0211_,GRE,ORB_RANSAC,1,0.367115051409564,artifacts\aligned\GRE\IMG_210204_095959_0211__GRE.tif,"{""inliers"": 346, ""matches"": 500, ""homography"": [[1.0778013467788696, -0.013467296957969666, -12.347186088562012], [0.02737635374069214, 1.0296822786331177, -38.75096130371094], [5.2664046961581334e-05, -1.628017344046384e-05, 1.0]]}",1
IMG_210204_100001_0212_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100001_0212__RED.tif,{},0
IMG_210204_100001_0212_,REG,ORB_RANSAC,1,0.27513663372565367,artifacts\aligned\REG\IMG_210204_100001_0212__REG.tif,"{""inliers"": 91, ""matches"": 500, ""homography"": [[0.9526695609092712, 0.004600120708346367, 11.859155654907227], [-0.020192043855786324, 0.9796640872955322, -18.91654396057129], [-3.661709342850372e-05, 4.787621037394274e-06, 1.0]]}",1
IMG_210204_100001_0212_,NIR,ORB_RANSAC,1,0.23982647964939338,artifacts\aligned\NIR\IMG_210204_100001_0212__NIR.tif,"{""inliers"": 37, ""matches"": 500, ""homography"": [[1.1400147676467896, -0.009063787758350372, -59.18998718261719], [0.06461664289236069, 1.0476237535476685, -59.35133361816406], [0.00011275844735791907, -1.6471412891405635e-05, 1.0]]}",1
IMG_210204_100001_0212_,GRE,ORB_RANSAC,1,0.40717880256681477,artifacts\aligned\GRE\IMG_210204_100001_0212__GRE.tif,"{""inliers"": 391, ""matches"": 500, ""homography"": [[1.0106104612350464, -0.002714085392653942, 13.131434440612793], [0.008554925210773945, 1.0031753778457642, -23.819429397583008], [9.988729289034382e-06, -3.390451411178219e-06, 1.0]]}",1
IMG_210204_100003_0213_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100003_0213__RED.tif,{},0
IMG_210204_100003_0213_,REG,ORB_RANSAC,1,0.22206263532401269,artifacts\aligned\REG\IMG_210204_100003_0213__REG.tif,"{""inliers"": 36, ""matches"": 500, ""homography"": [[0.34818124771118164, 0.10784459114074707, 212.13087463378906], [-0.19830623269081116, 0.7580428123474121, 100.35616302490234], [-0.0004910485586151481, 0.00014833528257440776, 1.0]]}",1
IMG_210204_100003_0213_,NIR,ORB_RANSAC,1,0.2323303214138885,artifacts\aligned\NIR\IMG_210204_100003_0213__NIR.tif,"{""inliers"": 17, ""matches"": 500, ""homography"": [[1.203414797782898, -0.027573971077799797, -91.03004455566406], [0.15761800110340118, 1.0443898439407349, -126.0745620727539], [0.00015188372344709933, -5.1820687076542526e-05, 1.0]]}",1
IMG_210204_100003_0213_,GRE,ORB_RANSAC,1,0.34694316843969636,artifacts\aligned\GRE\IMG_210204_100003_0213__GRE.tif,"{""inliers"": 346, ""matches"": 500, ""homography"": [[0.9757303595542908, -0.0042428807355463505, 29.249435424804688], [-0.005433368496596813, 0.9888885021209717, -13.475444793701172], [-1.042242547555361e-05, -3.1608690278517315e-06, 1.0]]}",1
IMG_210204_100005_0214_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100005_0214__RED.tif,{},0
IMG_210204_100005_0214_,REG,ORB_RANSAC,1,0.20382025441615442,artifacts\aligned\REG\IMG_210204_100005_0214__REG.tif,"{""inliers"": 11, ""matches"": 500, ""homography"": [[2.5154831409454346, -0.39255473017692566, -436.0131530761719], [0.9699968695640564, 1.2421784400939941, -550.3297119140625], [0.0012571044499054551, -0.0005169110954739153, 1.0]]}",1
IMG_210204_100005_0214_,NIR,ORB_RANSAC,1,0.14243748868395803,artifacts\aligned\NIR\IMG_210204_100005_0214__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[0.06785698235034943, -0.013380613178014755, -78.8609848022461], [-0.34430834650993347, -1.366465449333191, 837.2923583984375], [-0.0004271760699339211, -0.001742398482747376, 1.0]]}",1
IMG_210204_100005_0214_,GRE,ORB_RANSAC,1,0.45647915821913515,artifacts\aligned\GRE\IMG_210204_100005_0214__GRE.tif,"{""inliers"": 242, ""matches"": 500, ""homography"": [[1.0048986673355103, -0.0018115356797352433, 15.16552448272705], [0.00484967976808548, 1.0021722316741943, -21.73727798461914], [6.386399945768062e-06, -2.989111862916616e-06, 1.0]]}",1
IMG_210204_100007_0215_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100007_0215__RED.tif,{},0
IMG_210204_100007_0215_,REG,ORB_RANSAC,1,0.17921306588383287,artifacts\aligned\REG\IMG_210204_100007_0215__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-1.3199759721755981, -0.46448707580566406, 850.32177734375], [-1.4670928716659546, -0.2529189884662628, 850.8358154296875], [-0.001974314684048295, -0.00027007516473531723, 1.0]]}",1
IMG_210204_100007_0215_,NIR,ORB_RANSAC,1,0.16740446225283806,artifacts\aligned\NIR\IMG_210204_100007_0215__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-0.10228224843740463, -0.5241421461105347, 473.4986877441406], [-0.05420958995819092, -0.304613322019577, 275.30419921875], [-0.00021992686379235238, -0.0011037650983780622, 1.0]]}",1
IMG_210204_100007_0215_,GRE,ORB_RANSAC,1,0.4074608014967517,artifacts\aligned\GRE\IMG_210204_100007_0215__GRE.tif,"{""inliers"": 193, ""matches"": 500, ""homography"": [[0.9940728545188904, 0.0007726339972577989, 16.352975845336914], [0.0004170958127360791, 0.9963592290878296, -18.653100967407227], [-4.780187282449333e-06, -3.3879393868119223e-07, 1.0]]}",1
IMG_210204_100009_0216_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100009_0216__RED.tif,{},0
IMG_210204_100009_0216_,REG,ORB_RANSAC,1,0.15148246843139357,artifacts\aligned\REG\IMG_210204_100009_0216__REG.tif,"{""inliers"": 10, ""matches"": 500, ""homography"": [[-55.78886413574219, 15.717994689941406, 13026.4990234375], [-48.43560791015625, 2.010312080383301, 17240.822265625], [-0.060649797320365906, 0.027515532448887825, 1.0]]}",1
IMG_210204_100009_0216_,NIR,ORB_RANSAC,1,0.18426828041786514,artifacts\aligned\NIR\IMG_210204_100009_0216__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.4528663158416748, -0.649837851524353, 588.74755859375], [-0.4390968978404999, -0.7105847001075745, 615.39697265625], [-0.0007416735752485693, -0.0011359532363712788, 1.0]]}",1
IMG_210204_100009_0216_,GRE,ORB_RANSAC,1,0.40685149310318297,artifacts\aligned\GRE\IMG_210204_100009_0216__GRE.tif,"{""inliers"": 142, ""matches"": 500, ""homography"": [[0.9979413151741028, -0.002009694930166006, 15.908110618591309], [0.00045700225746259093, 0.9943704009056091, -17.1005916595459], [-1.1245612085986068e-06, -3.281272711319616e-06, 1.0]]}",1
IMG_210204_100011_0217_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100011_0217__RED.tif,{},0
IMG_210204_100011_0217_,REG,ORB_RANSAC,1,0.14732640070439457,artifacts\aligned\REG\IMG_210204_100011_0217__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-1.410475492477417, 0.6017770767211914, 499.2908020019531], [-1.9373064041137695, 0.8307300806045532, 683.3421630859375], [-0.002848036354407668, 0.0012370693730190396, 1.0]]}",1
IMG_210204_100011_0217_,NIR,ORB_RANSAC,1,0.14717108892850983,artifacts\aligned\NIR\IMG_210204_100011_0217__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[4.391576290130615, -4.4442057609558105, 484.7604675292969], [5.773128509521484, -6.1815056800842285, 874.825927734375], [0.008443731814622879, -0.008757520467042923, 1.0]]}",1
IMG_210204_100011_0217_,GRE,ORB_RANSAC,1,0.40847690659501523,artifacts\aligned\GRE\IMG_210204_100011_0217__GRE.tif,"{""inliers"": 114, ""matches"": 500, ""homography"": [[1.0000451803207397, 0.0013394675916060805, 14.447522163391113], [-4.4091997551731765e-05, 1.0026642084121704, -19.804288864135742], [-4.83273652207572e-07, 9.084351972887816e-07, 1.0]]}",1
IMG_210204_100013_0218_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100013_0218__RED.tif,{},0
IMG_210204_100013_0218_,REG,ORB_RANSAC,1,0.14006497484828734,artifacts\aligned\REG\IMG_210204_100013_0218__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.9716552495956421, 0.2840902805328369, 282.3628234863281], [-1.194361686706543, 0.34303733706474304, 351.1339111328125], [-0.003424809081479907, 0.0009914783295243979, 1.0]]}",1
IMG_210204_100013_0218_,NIR,ORB_RANSAC,1,0.11566842165567973,artifacts\aligned\NIR\IMG_210204_100013_0218__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-1.2070506811141968, 0.502373218536377, 260.7572326660156], [-1.3889286518096924, 0.5782266855239868, 300.24249267578125], [-0.004638328216969967, 0.0019344256725162268, 1.0]]}",1
IMG_210204_100013_0218_,GRE,ORB_RANSAC,1,0.37550780293039054,artifacts\aligned\GRE\IMG_210204_100013_0218__GRE.tif,"{""inliers"": 122, ""matches"": 500, ""homography"": [[0.9980971813201904, -0.000766943849157542, 15.931634902954102], [-0.0017433828907087445, 1.0000276565551758, -18.541486740112305], [-2.147752184100682e-06, -1.0505717540354453e-07, 1.0]]}",1
IMG_210204_100015_0219_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100015_0219__RED.tif,{},0
IMG_210204_100015_0219_,REG,ORB_RANSAC,1,0.16658936093466356,artifacts\aligned\REG\IMG_210204_100015_0219__REG.tif,"{""inliers"": 24, ""matches"": 500, ""homography"": [[-0.2379203885793686, 0.0617992989718914, 172.0884246826172], [-0.4362025558948517, 0.4213986098766327, 110.74571228027344], [-0.0021377182565629482, 0.00012773439812008291, 1.0]]}",1
IMG_210204_100015_0219_,NIR,ORB_RANSAC,1,0.15393190014931746,artifacts\aligned\NIR\IMG_210204_100015_0219__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.5329458713531494, -0.12326491624116898, 271.8770751953125], [-1.238121747970581, -0.28388386964797974, 628.853271484375], [-0.001962198643013835, -0.00045372804743237793, 1.0]]}",1
